,Data,Hora UTC,"PRECIPITAÃÃO TOTAL, HORÃRIO (mm)",latitude,longitude,codigo,geometry
167,2019-01-07,0600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
168,2019-01-08,1500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
169,2019-01-08,1600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
170,2019-01-08,1700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
171,2019-01-08,1800 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
172,2019-01-08,2100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
173,2019-01-08,2000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
174,2019-01-08,2200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
175,2019-01-08,2300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
176,2019-01-08,1400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
177,2019-01-08,1900 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
178,2019-01-08,1300 UTC,",2",-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
179,2019-01-08,1200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
180,2019-01-08,1100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
181,2019-01-08,0100 UTC,",6",-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
182,2019-01-08,0200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
183,2019-01-08,0300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
184,2019-01-08,0400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
185,2019-01-08,0500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
186,2019-01-08,0000 UTC,",4",-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
187,2019-01-08,0700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
188,2019-01-08,0800 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
189,2019-01-08,0900 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
190,2019-01-08,1000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
191,2019-01-08,0600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
192,2019-01-09,1400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
193,2019-01-09,2300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
194,2019-01-09,2200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
195,2019-01-09,2100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
196,2019-01-09,2000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
197,2019-01-09,1900 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
198,2019-01-09,1800 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
199,2019-01-09,1700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
200,2019-01-09,1600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
201,2019-01-09,1500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
202,2019-01-09,1300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
203,2019-01-09,0000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
204,2019-01-09,1100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
205,2019-01-09,1000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
206,2019-01-09,0900 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
207,2019-01-09,0800 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
208,2019-01-09,0700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
209,2019-01-09,0600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
210,2019-01-09,0500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
211,2019-01-09,0400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
212,2019-01-09,0300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
213,2019-01-09,0200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
214,2019-01-09,0100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
215,2019-01-09,1200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
216,2019-01-10,1500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
217,2019-01-10,1600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
218,2019-01-10,1700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
219,2019-01-10,1800 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
220,2019-01-10,1400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
221,2019-01-10,2000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
222,2019-01-10,2100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
223,2019-01-10,2200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
224,2019-01-10,2300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
225,2019-01-10,1900 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
226,2019-01-10,1200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
227,2019-01-10,0900 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
228,2019-01-10,1100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
229,2019-01-10,1300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
230,2019-01-10,0200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
231,2019-01-10,0300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
232,2019-01-10,0400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
233,2019-01-10,0500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
234,2019-01-10,0100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
235,2019-01-10,0700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
236,2019-01-10,0800 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
237,2019-01-10,0000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
238,2019-01-10,1000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
239,2019-01-10,0600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
240,2019-01-11,1400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
241,2019-01-11,2300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
242,2019-01-11,2200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
